job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_posted_month
Cloud Engineer,Fullstack Engineer (Remote),Germany,via Recruit.net,Full-time,False,Germany,2023-07-30 23:44:16,True,False,Germany,,,,Amie,"['typescript', 'react', 'spark', 'graphql', 'next.js', 'node.js', 'word', 'slack']","{'analyst_tools': ['word'], 'libraries': ['react', 'spark', 'graphql'], 'programming': ['typescript'], 'sync': ['slack'], 'webframeworks': ['next.js', 'node.js']}",Jul
Software Engineer,Software development engineer,Germany,via BeBee,Full-time and Part-time,False,Germany,2023-09-17 23:12:22,True,False,Germany,,,,AVANCIS GmbH,"['sql', 'php', 'java', 'python', 'mysql']","{'databases': ['mysql'], 'programming': ['sql', 'php', 'java', 'python']}",Sep
Data Analyst,Analytics Engineer (m/f/d),Germany,via Kaufland E-Commerce,Full-time,False,Germany,2023-01-17 00:00:19,False,False,Germany,,,,Kaufland e-commerce,['javascript'],{'programming': ['javascript']},Jan
Software Engineer,Software Test Automation Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-09 23:36:12,True,False,Germany,,,,Porta,"['typescript', 'html', 'css', 'react']","{'libraries': ['react'], 'programming': ['typescript', 'html', 'css']}",Oct
Senior Data Analyst,"Senior Associate, Data Management",Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-10-27 23:12:19,False,False,Germany,,,,E.ON Gruppe,"['python', 'sql', 'powerpoint', 'word', 'excel', 'power bi', 'tableau']","{'analyst_tools': ['powerpoint', 'word', 'excel', 'power bi', 'tableau'], 'programming': ['python', 'sql']}",Oct
Senior Data Scientist,Senior Data Scientist (f/m/d),Germany,via Indeed,Full-time,False,Germany,2023-07-29 23:16:56,False,False,Germany,,,,paretos GmbH,"['python', 'pandas', 'numpy', 'scikit-learn', 'pytorch']","{'libraries': ['pandas', 'numpy', 'scikit-learn', 'pytorch'], 'programming': ['python']}",Jul
Data Engineer,Data Engineer,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-10-24 23:14:05,False,False,Germany,,,,msg global solutions ag,"['sql', 'python', 'r', 'julia', 'sap']","{'analyst_tools': ['sap'], 'programming': ['sql', 'python', 'r', 'julia']}",Oct
Data Analyst,Senior Product Analyst (all genders) Web Analytics,Germany,via Kaufland E-Commerce,Full-time and Part-time,False,Germany,2023-09-22 23:35:23,True,False,Germany,,,,Kaufland e-commerce,"['sql', 'linux', 'tableau']","{'analyst_tools': ['tableau'], 'os': ['linux'], 'programming': ['sql']}",Sep
Data Analyst,Data Analyst,Germany,via BeBee,Part-time,False,Germany,2023-12-11 23:50:33,True,False,Germany,,,,RWS GROUP,,,Dec
Data Analyst,Decision Scientist with Pharmaceutical Experience,Germany,via Recruit.net,Full-time,False,Germany,2023-07-02 23:32:16,False,False,Germany,,,,Fractal,['r'],{'programming': ['r']},Jul
Data Scientist,Expert Data Scientist (M/w/d),Germany,via EMPREGO,Full-time,False,Germany,2023-04-16 23:30:51,False,False,Germany,,,,Vodafone,['python'],{'programming': ['python']},Apr
Data Scientist,"Praktikum / Flexikum Data Science, Research & Development",Germany,via Jobrapido.com,Contractor and Internship,False,Germany,2023-09-28 23:50:59,False,False,Germany,,,,Unspecified,"['python', 'sql', 'r', 'jenkins', 'jira', 'confluence']","{'async': ['jira', 'confluence'], 'other': ['jenkins'], 'programming': ['python', 'sql', 'r']}",Sep
Data Analyst,Data Analyst (m/w/d),Germany,via Central Illinois Proud Jobs,Full-time,False,Germany,2023-05-02 23:24:54,True,False,Germany,,,,Lionstep AG,['sharepoint'],{'analyst_tools': ['sharepoint']},May
Data Scientist,"Mathematiker, Data Scientist - Credit Risk Analytik (m/w/d)",Germany,via Recruit.net,Full-time,False,Germany,2023-06-01 23:58:00,False,False,Germany,,,,Ikano Bank AB (publ),,,Jun
Senior Data Analyst,Senior Data Analyst (m/w/d),Germany,via Adzuna.de,Full-time,False,Germany,2023-09-22 23:35:21,True,False,Germany,,,,Halian,"['sql', 'python', 'r']","{'programming': ['sql', 'python', 'r']}",Sep
Data Engineer,Data Manager/data Engineer,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-09-29 23:15:50,False,False,Germany,,,,Fraunhofer-Institut für Zelltherapie und Immunologie IZI,,,Sep
Data Engineer,Data Engineer - Data Warehouse / Datenpflege / Home Office (m/w/d...,Germany,via Paulandmeganchicago.com,Full-time,False,Germany,2023-08-02 23:46:06,True,False,Germany,,,,Workwise GmbH,,,Aug
Data Engineer,Data Engineer,Germany,via Recruit.net,Full-time,False,Germany,2023-04-04 23:34:24,False,False,Germany,,,,air up®,"['python', 'sql', 'aws', 'redshift', 'spark', 'pyspark', 'airflow', 'docker']","{'cloud': ['aws', 'redshift'], 'libraries': ['spark', 'pyspark', 'airflow'], 'other': ['docker'], 'programming': ['python', 'sql']}",Apr
Senior Data Engineer,Senior Data Engineer at WhiteSpectre,Germany,via Jobrapido.com,Full-time,False,Germany,2023-12-19 23:40:30,True,False,Germany,,,,WhiteSpectre,"['python', 'go', 'sql', 'postgresql', 'aws', 'redshift', 'spark']","{'cloud': ['aws', 'redshift'], 'databases': ['postgresql'], 'libraries': ['spark'], 'programming': ['python', 'go', 'sql']}",Dec
Senior Data Engineer,Senior Data Engineer at Aircall,Germany,via Jobrapido.com,Full-time,False,Germany,2023-06-27 23:33:51,False,False,Germany,,,,Aircall,"['go', 'typescript', 'scala', 'python', 'sql', 'dynamodb', 'aws', 'redshift', 'airflow', 'spark', 'kafka', 'node.js', 'looker', 'gitlab']","{'analyst_tools': ['looker'], 'cloud': ['aws', 'redshift'], 'databases': ['dynamodb'], 'libraries': ['airflow', 'spark', 'kafka'], 'other': ['gitlab'], 'programming': ['go', 'typescript', 'scala', 'python', 'sql'], 'webframeworks': ['node.js']}",Jun
Software Engineer,Entwickler/in für KI on Edge in Hard- und Software im autonomen...,Germany,via Stepstone,Full-time,False,Germany,2023-10-31 23:11:56,False,False,Germany,,,,SWIFT GmbH,"['c', 'c++', 'python', 'tensorflow', 'keras']","{'libraries': ['tensorflow', 'keras'], 'programming': ['c', 'c++', 'python']}",Oct
Data Analyst,Applied Scientist,Germany,via Laimoon.com,Contractor,False,Germany,2023-01-21 00:08:41,False,False,Germany,,,,TomTom,"['c++', 'kotlin', 'swift', 'flow']","{'other': ['flow'], 'programming': ['c++', 'kotlin', 'swift']}",Jan
Data Scientist,PhD / Doctoral position in Biomedical Data Sciences ...,Germany,via Recruit.net,Part-time,False,Germany,2023-08-10 00:04:35,False,False,Germany,,,,Universität Konstanz,"['r', 'python']","{'programming': ['r', 'python']}",Aug
Data Engineer,Data Engineer (all genders),Germany,via Kaufland E-Commerce,Full-time,False,Germany,2023-08-24 23:42:32,True,False,Germany,,,,Kaufland e-commerce,"['python', 'sql', 'airflow', 'kafka', 'linux', 'kubernetes', 'gitlab']","{'libraries': ['airflow', 'kafka'], 'os': ['linux'], 'other': ['kubernetes', 'gitlab'], 'programming': ['python', 'sql']}",Aug
Cloud Engineer,"Engineering Manager, Production Engineering",Germany,via BeBee,Full-time,False,Germany,2023-10-09 23:36:16,False,False,Germany,,,,Stonehill,"['sql', 'nosql', 'typescript', 'express', 'github', 'slack']","{'other': ['github'], 'programming': ['sql', 'nosql', 'typescript'], 'sync': ['slack'], 'webframeworks': ['express']}",Oct
Data Analyst,ASAALT - Business Data Analyst (Remote),Germany,via Recruit.net,Full-time,False,Germany,2023-08-31 23:52:33,True,False,Germany,,,,Integrated Data Services,,,Aug
Data Analyst,Data Governance Analyst,Germany,via Recruit.net,Full-time,False,Germany,2023-08-31 23:52:31,True,False,Germany,,,,Prima,"['gdpr', 'express']","{'libraries': ['gdpr'], 'webframeworks': ['express']}",Aug
Software Engineer,(Senior) Platform Engineer (f/m/d),Germany,via Kaufland E-Commerce,Full-time,False,Germany,2023-01-10 23:39:37,False,False,Germany,,,,Kaufland e-commerce,"['golang', 'gcp', 'kubernetes', 'terraform', 'gitlab']","{'cloud': ['gcp'], 'other': ['kubernetes', 'terraform', 'gitlab'], 'programming': ['golang']}",Jan
Data Scientist,Data (m/w/d),Germany,via BeBee,Full-time,False,Germany,2023-12-11 18:50:36,True,False,Germany,,,,SKILLED - Recruitment Solutions GmbH,,,Dec
Data Engineer,Big Data Engineer,Germany,via Indeed,Full-time,False,Germany,2023-05-30 18:19:16,False,False,Germany,,,,Xcede,"['python', 'java', 'cassandra', 'hadoop', 'spark', 'kafka', 'linux', 'kubernetes']","{'databases': ['cassandra'], 'libraries': ['hadoop', 'spark', 'kafka'], 'os': ['linux'], 'other': ['kubernetes'], 'programming': ['python', 'java']}",May
Data Analyst,Sap Master Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-11-14 18:39:03,True,False,Germany,,,,Edgewell Personal Care,,,Nov
Data Analyst,"datenanalyst, data analyst",Germany,via BeBee,Part-time,False,Germany,2023-11-21 19:02:15,True,False,Germany,,,,Hays Professional Solutions GmbH,['excel'],{'analyst_tools': ['excel']},Nov
Senior Data Analyst,Senior Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-11-21 19:02:22,False,False,Germany,,,,DECA LIVE OPERATIONS GMBH,"['sql', 'tableau', 'jira']","{'analyst_tools': ['tableau'], 'async': ['jira'], 'programming': ['sql']}",Nov
Data Engineer,Data Platform Engineer (m f x),Germany,via FOX 5 San Diego Jobs,Full-time,False,Germany,2023-05-12 18:58:31,True,False,Germany,,,,idealo internet GmbH,"['sql', 'aws', 'azure', 'spark']","{'cloud': ['aws', 'azure'], 'libraries': ['spark'], 'programming': ['sql']}",May
Data Analyst,Marketing Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-11-19 18:17:19,True,False,Germany,,,,2019,"['sql', 'r', 'python', 'excel', 'power bi', 'tableau', 'flow']","{'analyst_tools': ['excel', 'power bi', 'tableau'], 'other': ['flow'], 'programming': ['sql', 'r', 'python']}",Nov
Data Analyst,Data Analyst Teilzeit,Germany,via BeBee,Full-time and Part-time,False,Germany,2023-11-21 19:02:20,True,False,Germany,,,,Paceheads (paceheads) / Trionik (trionik),['sheets'],{'analyst_tools': ['sheets']},Nov
Data Engineer,Data Engineer (m/w/d) Digital Business,Germany,via LinkedIn,Full-time,False,Germany,2023-10-31 18:12:08,True,False,Germany,,,,Deutsche Telekom AG Konzernzentrale,,,Oct
Data Analyst,Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-09-20 18:13:39,False,False,Germany,,,,"Premier, Inc",,,Sep
Data Scientist,Data Scientist,Germany,via BeBee,"Full-time, Part-time, and Temp work",False,Germany,2023-12-21 18:35:15,False,False,Germany,,,,Universitätsklinikum Ulm,"['sas', 'sas', 'r']","{'analyst_tools': ['sas'], 'programming': ['sas', 'r']}",Dec
Senior Data Analyst,Senior Data Analyst,Germany,via Ai-Jobs.net,Full-time,False,Germany,2023-11-08 18:38:08,False,False,Germany,year,119400.0,,Delivery Hero,"['go', 'bigquery', 'redshift', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['bigquery', 'redshift'], 'programming': ['go']}",Nov
Senior Data Scientist,Sr. Data Scientist- Credit Risk Modeler,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-04-06 18:16:45,False,False,Germany,,,,Citigroup,"['sas', 'sas', 'python', 'r']","{'analyst_tools': ['sas'], 'programming': ['sas', 'python', 'r']}",Apr
Senior Data Scientist,Senior Analytics Engineer (m/w/x),Germany,via Ai-Jobs.net,Full-time,False,Germany,2023-09-07 18:24:36,False,False,Germany,year,147500.0,,Grover,"['sql', 'python', 'r', 'java', 'scala', 'aws', 'snowflake', 'redshift', 'bigquery', 'gdpr', 'airflow', 'spark']","{'cloud': ['aws', 'snowflake', 'redshift', 'bigquery'], 'libraries': ['gdpr', 'airflow', 'spark'], 'programming': ['sql', 'python', 'r', 'java', 'scala']}",Sep
Data Engineer,Junior Data Engineer (m/w/d),Germany,via XING,Full-time,False,Germany,2023-06-23 18:53:24,False,False,Germany,,,,Atos SE,"['python', 'sql', 'aws', 'azure', 'gcp', 'databricks', 'pandas', 'numpy', 'jupyter', 'pyspark', 'spark', 'excel', 'word', 'powerpoint']","{'analyst_tools': ['excel', 'word', 'powerpoint'], 'cloud': ['aws', 'azure', 'gcp', 'databricks'], 'libraries': ['pandas', 'numpy', 'jupyter', 'pyspark', 'spark'], 'programming': ['python', 'sql']}",Jun
Data Analyst,Business Data Analyst Inhouse (w m d),Germany,via KSNT Jobs,Full-time,False,Germany,2023-06-05 18:38:01,True,False,Germany,,,,bridgingIT GmbH,['sql'],{'programming': ['sql']},Jun
Senior Data Scientist,Senior Data Scientist,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-08-09 19:04:56,False,False,Germany,,,,ANTRIMON Group AG,"['python', 'postgresql', 'firebase', 'firebase', 'aws', 'flutter', 'jupyter', 'pandas', 'jira', 'confluence', 'slack']","{'async': ['jira', 'confluence'], 'cloud': ['firebase', 'aws'], 'databases': ['postgresql', 'firebase'], 'libraries': ['flutter', 'jupyter', 'pandas'], 'programming': ['python'], 'sync': ['slack']}",Aug
Data Engineer,Data Engineer,Germany,via Klar.freshteam.com,Full-time,False,Germany,2023-07-16 18:12:48,False,False,Germany,,,,Klar,"['python', 'aws', 'spark']","{'cloud': ['aws'], 'libraries': ['spark'], 'programming': ['python']}",Jul
Data Analyst,Data Analyst - Upgrades Operations (m/w/d) für AIRBUS (befristet),Germany,via Indeed,Full-time,False,Germany,2023-02-25 18:28:58,True,False,Germany,,,,SimpleXX GmbH,"['python', 'sql', 'r', 'css', 'html', 'sap']","{'analyst_tools': ['sap'], 'programming': ['python', 'sql', 'r', 'css', 'html']}",Feb
Data Analyst,Data Quality Analyst (m/f),Germany,via My Stateline Jobs,Full-time,False,Germany,2023-01-18 18:22:25,False,False,Germany,,,,in-tech,,,Jan
Data Engineer,(senior) Data Engineer (m/w/d),Germany,via My ArkLaMiss Jobs,Full-time,False,Germany,2023-03-08 18:15:03,True,False,Germany,,,,BearingPoint GmbH,,,Mar
Data Scientist,"data scientist, werkstudent",Germany,via BeBee,Full-time,False,Germany,2023-11-21 19:02:49,False,False,Germany,,,,Techniker Krankenkasse,"['sas', 'sas', 'python']","{'analyst_tools': ['sas'], 'programming': ['sas', 'python']}",Nov
Business Analyst,Market Analyst,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-12-09 18:12:16,False,False,Germany,,,,Autovista Group,"['excel', 'powerpoint']","{'analyst_tools': ['excel', 'powerpoint']}",Dec
Senior Data Engineer,Senior Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-12-11 18:51:23,True,False,Germany,,,,KI group,"['sql', 'azure', 'databricks', 'snowflake', 'spark', 'kafka']","{'cloud': ['azure', 'databricks', 'snowflake'], 'libraries': ['spark', 'kafka'], 'programming': ['sql']}",Dec
Data Analyst,Controller / Data Analyst (m/w/d),Germany,via BeBee,Full-time,False,Germany,2023-09-19 18:14:09,True,False,Germany,,,,FOM Hochschule für Oekonomie & Management gGmbH,,,Sep
Data Analyst,Business Data Analyst Communication Center,Germany,via BeBee,Full-time,False,Germany,2023-11-21 19:01:56,True,False,Germany,,,,Page Personnel,"['express', 'excel', 'jira']","{'analyst_tools': ['excel'], 'async': ['jira'], 'webframeworks': ['express']}",Nov
Business Analyst,"EUC Remediation Analyst, AVP",Germany,via BeBee,Full-time,False,Germany,2023-09-23 18:27:42,False,False,Germany,,,,Citigroup,"['sas', 'sas', 'spss', 'flow']","{'analyst_tools': ['sas', 'spss'], 'other': ['flow'], 'programming': ['sas']}",Sep
Data Scientist,Data Scientist Generalist für den Schienenverkehr (m/w/d) 90607,Germany,via Harvey Nash,Contractor,False,Germany,2023-01-30 18:22:23,False,False,Germany,,,,Harvey Nash-DE,"['python', 'sql', 'aws', 'tensorflow', 'keras', 'hadoop', 'spark']","{'cloud': ['aws'], 'libraries': ['tensorflow', 'keras', 'hadoop', 'spark'], 'programming': ['python', 'sql']}",Jan
Data Engineer,"Lead Data Engineer,",Germany,via BeBee,Full-time and Part-time,False,Germany,2023-10-20 18:19:05,False,False,Germany,,,,Capital One,"['python', 'java', 'scala', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'aws', 'azure', 'redshift', 'snowflake', 'hadoop', 'kafka', 'spark']","{'cloud': ['aws', 'azure', 'redshift', 'snowflake'], 'databases': ['mysql', 'cassandra'], 'libraries': ['hadoop', 'kafka', 'spark'], 'programming': ['python', 'java', 'scala', 'nosql', 'sql', 'mongo', 'shell']}",Oct
Data Engineer,Lead Data Engineer,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-02-11 18:15:54,False,False,Germany,,,,Johnson & Johnson,"['python', 'spark']","{'libraries': ['spark'], 'programming': ['python']}",Feb
Senior Data Engineer,(Senior) Cloud Data Engineer (m/w/d),Germany,via LinkedIn,Full-time,False,Germany,2023-10-28 18:11:38,True,False,Germany,,,,Deutsche Telekom AG Konzernzentrale,,,Oct
Data Engineer,(senior) Data Engineer Public Sector (m/w/d),Germany,via WAVY Jobs,Full-time,False,Germany,2023-08-12 18:22:36,True,False,Germany,,,,Materna Information & Communications SE,,,Aug
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-11-21 19:02:38,False,False,Germany,,,,Novalytica AG,"['r', 'python', 'azure', 'power bi', 'qlik', 'tableau']","{'analyst_tools': ['power bi', 'qlik', 'tableau'], 'cloud': ['azure'], 'programming': ['r', 'python']}",Nov
Software Engineer,"Software Engineer III, Data",Germany,via BeBee Deutschland,Full-time,False,Germany,2023-03-22 18:27:09,True,False,Germany,,,,JP Morgan,"['python', 'java', 'sql', 'cassandra', 'aws', 'redshift', 'airflow', 'spark', 'hadoop', 'kafka', 'jupyter', 'git', 'jenkins']","{'cloud': ['aws', 'redshift'], 'databases': ['cassandra'], 'libraries': ['airflow', 'spark', 'hadoop', 'kafka', 'jupyter'], 'other': ['git', 'jenkins'], 'programming': ['python', 'java', 'sql']}",Mar
Data Scientist,Data Scientist Machine Learning,Germany,via BeBee,Full-time,False,Germany,2023-11-21 19:02:49,False,False,Germany,,,,3eco,"['python', 'sql', 'nosql', 'aws']","{'cloud': ['aws'], 'programming': ['python', 'sql', 'nosql']}",Nov
Data Scientist,Hr Analyst,Germany,via BeBee,Full-time,False,Germany,2023-11-29 18:17:42,True,False,Germany,,,,Blue Bear Capital,"['sap', 'dax']","{'analyst_tools': ['sap', 'dax']}",Nov
Data Scientist,Online Analyst,Germany,via BeBee,Full-time,False,Germany,2023-12-11 18:50:40,True,False,Germany,,,,AllatNet Recruiting GmbH & Co. KG,,,Dec
Data Scientist,"Data Scientist, Global Selling",Germany,via Ai-Jobs.net,Full-time,False,Germany,2023-10-20 18:18:24,False,False,Germany,year,171121.0,,Stripe,"['sql', 'r', 'python', 'spark']","{'libraries': ['spark'], 'programming': ['sql', 'r', 'python']}",Oct
Data Analyst,HR Data Analyst (m/w/d) für SAP Success Factors,Germany,via XING,Full-time,False,Germany,2023-11-17 18:18:30,True,False,Germany,,,,Kühling Personalberatung,"['sap', 'excel']","{'analyst_tools': ['sap', 'excel']}",Nov
Data Engineer,Data Engineers,Germany,via BeBee,Full-time,False,Germany,2023-12-05 18:17:44,True,False,Germany,,,,Floward,['splunk'],{'analyst_tools': ['splunk']},Dec
Data Scientist,Data Scientist,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-06-22 18:13:10,False,False,Germany,,,,Userlane GmbH,"['python', 'databricks', 'docker']","{'cloud': ['databricks'], 'other': ['docker'], 'programming': ['python']}",Jun
Senior Data Scientist,Senior Data Scientist REMOTE,Germany,via BeBee,Full-time,False,Germany,2023-10-27 18:12:49,False,False,Germany,,,,PriceLabs Inc.,['sql'],{'programming': ['sql']},Oct
Data Analyst,"datenanalyst, data analyst",Germany,via BeBee,Full-time,False,Germany,2023-11-21 19:02:13,True,False,Germany,,,,COM Software GmbH,"['sql', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'python']}",Nov
